Sample id,sample no,description ,descp no,date,time,year,month,day,hour,minute,filter pore-size,method ,method No. ,Isco  no. 
3130 K,3130,Well 1,1,11/21/2012,13:43,2012,11,21,13,43,0.45,GFS,7,6
3131 K,3131,Well 1,1,11/22/2012,13:43,2012,11,22,13,43,0.45,GFS,7,7
3132 K,3132,Well 1,1,11/23/2012,13:43,2012,11,23,13,43,0.45,GFS,7,8
3133 K,3133,Well 1,1,11/24/2012,13:43,2012,11,24,13,43,0.45,GFS,7,9
3134 K,3134,Well 1,1,11/25/2012,13:43,2012,11,25,13,43,0.45,GFS,7,10
3135 K,3135,Well 1,1,11/26/2012,13:43,2012,11,26,13,43,0.45,GFS,7,11
3136 K,3136,Well 1,1,11/27/2012,13:43,2012,11,27,13,43,0.45,GFS,7,13
3137 K,3137,Well 1,1,11/28/2012,13:43,2012,11,28,13,43,0.45,GFS,7,14
3138 K,3138,Well 1,1,11/29/2012,13:43,2012,11,29,13,43,0.45,GFS,7,15
3139 K,3139,Well 1,1,11/30/2012,13:43,2012,11,30,13,43,0.45,GFS,7,16
3140 K,3140,Well 1,1,12/1/2012,13:43,2012,12,1,13,43,0.45,GFS,7,17
3141 K,3141,Well 1,1,12/2/2012,13:43,2012,12,2,13,43,0.45,GFS,7,18
3142 K,3142,Well 1,1,12/3/2012,13:43,2012,12,3,13,43,0.45,GFS,7,19
3143 K,3143,Well 1,1,12/4/2012,13:43,2012,12,4,13,43,0.45,GFS,7,20
3144 K,3144,Well 1,1,12/5/2012,13:43,2012,12,5,13,43,0.45,GFS,7,21
3145 K,3145,Well 1,1,12/6/2012,13:43,2012,12,6,13,43,0.45,GFS,7,22
3146 K,3146,Well 1,1,12/7/2012,13:43,2012,12,7,13,43,0.45,GFS,7,23
3147 K,3147,Elder,0,11/16/2012,13:43,2012,11,16,13,43,0.45,GFS,7,1
3148 K,3148,Elder,0,11/17/2012,13:43,2012,11,17,13,43,0.45,GFS,7,2
3149 K,3149,Elder,0,11/18/2012,13:43,2012,11,18,13,43,0.45,GFS,7,3
3150 K,3150,Elder,0,11/19/2012,13:44,2012,11,19,13,44,0.45,GFS,7,4
3151 K,3151,Elder,0,11/20/2012,13:43,2012,11,20,13,43,0.45,GFS,7,5
3152 K,3152,Elder,0,11/21/2012,13:43,2012,11,21,13,43,0.45,GFS,7,6
3153 K,3153,Elder,0,11/22/2012,13:43,2012,11,22,13,43,0.45,GFS,7,7
3154 K,3154,Elder,0,11/23/2012,13:43,2012,11,23,13,43,0.45,GFS,7,8
3155 K,3155,Elder,0,11/24/2012,13:43,2012,11,24,13,43,0.45,GFS,7,9
3156 K,3156,Elder,0,11/25/2012,13:43,2012,11,25,13,43,0.45,GFS,7,10
3157 K,3157,Elder,0,11/26/2012,13:43,2012,11,26,13,43,0.45,GFS,7,11
3158 K,3158,Elder,0,11/27/2012,13:43,2012,11,27,13,43,0.45,GFS,7,13
3159 K,3159,Elder,0,11/28/2012,13:43,2012,11,28,13,43,0.45,GFS,7,14
3160 K,3160,Elder,0,11/29/2012,13:43,2012,11,29,13,43,0.45,GFS,7,15
3161 K,3161,Elder,0,11/30/2012,13:43,2012,11,30,13,43,0.45,GFS,7,16
3162 K,3162,Elder,0,12/1/2012,13:43,2012,12,1,13,43,0.45,GFS,7,17
3163 K,3163,Elder,0,12/2/2012,13:43,2012,12,2,13,43,0.45,GFS,7,18
3164 K,3164,Elder,0,12/3/2012,13:43,2012,12,3,13,43,0.45,GFS,7,19
3165 K,3165,Elder,0,12/4/2012,13:43,2012,12,4,13,43,0.45,GFS,7,20
3166 K,3166,Elder,0,12/5/2012,13:43,2012,12,5,13,43,0.45,GFS,7,21
3167 K,3167,Elder,0,12/6/2012,13:43,2012,12,6,13,43,0.45,GFS,7,22
3168 K,3168,Elder,0,12/7/2012,13:43,2012,12,7,13,43,0.45,GFS,7,23
3169 K,3169,Well 3,3,10/27/2012,12:17,2012,10,27,12,17,0.45,GFS,7,1
3170 K,3170,Well 3,3,10/29/2012,12:17,2012,10,29,12,17,0.45,GFS,7,2
3171 K,3171,Well 3,3,10/31/2012,12:17,2012,10,31,12,17,0.45,GFS,7,3
3172 K,3172,Well 3,3,11/2/2012,12:17,2012,11,2,12,17,0.45,GFS,7,4
3173 K,3173,Well 3,3,11/4/2012,12:17,2012,11,4,12,17,0.45,GFS,7,5
3174 K,3174,Well 3,3,11/6/2012,12:17,2012,11,6,12,17,0.45,GFS,7,6
3175 K,3175,Well 3,3,11/8/2012,12:17,2012,11,8,12,17,0.45,GFS,7,7
3176 K,3176,Well 3,3,11/12/2012,12:17,2012,11,12,12,17,0.45,GFS,7,9
3177 K,3177,Well 3,3,11/14/2012,12:17,2012,11,14,12,17,0.45,GFS,7,10
3178 K,3178,Well 3,3,11/18/2012,15:01,2012,11,18,15,1,0.45,GFS,7,13
3179 K,3179,Well 3,3,11/20/2012,15:02,2012,11,20,15,2,0.45,GFS,7,14
3180 K,3180,Well 3,3,11/22/2012,15:02,2012,11,22,15,2,0.45,GFS,7,15
3181 K,3181,Well 3,3,11/26/2012,15:02,2012,11,26,15,2,0.45,GFS,7,17
3182 K,3182,Well 3,3,11/28/2012,15:02,2012,11,28,15,2,0.45,GFS,7,18
3183 K,3183,Well 3,3,11/30/2012,15:02,2012,11,30,15,2,0.45,GFS,7,19
3184 K,3184,Well 3,3,12/2/2012,15:02,2012,12,2,15,2,0.45,GFS,7,20
3185 K,3185,Well 3,3,12/4/2012,15:02,2012,12,4,15,2,0.45,GFS,7,21
3186 K,3186,Well 3,3,12/6/2012,15:02,2012,12,6,15,2,0.45,GFS,7,22
3187 K,3187,Well 3,3,12/8/2012,15:02,2012,12,8,15,2,0.45,GFS,7,23
3188 K,3188,Elder,0,12/14/2012,14:03,2012,12,14,14,3,0.45,GFS,7,1
3189 K,3189,Elder,0,12/15/2012,14:03,2012,12,15,14,3,0.45,GFS,7,2
3190 K,3190,Elder,0,12/16/2012,14:04,2012,12,16,14,4,0.45,GFS,7,3
3191 K,3191,Elder,0,12/17/2012,14:03,2012,12,17,14,3,0.45,GFS,7,4
3192 K,3192,Elder,0,12/18/2012,14:03,2012,12,18,14,3,0.45,GFS,7,5
3193 K,3193,Elder,0,12/19/2012,14:04,2012,12,19,14,4,0.45,GFS,7,6
3194 K,3194,Elder,0,12/20/2012,14:04,2012,12,20,14,4,0.45,GFS,7,7
3195 K,3195,Elder,0,12/21/2012,14:03,2012,12,21,14,3,0.45,GFS,7,8
3196 K,3196,Elder,0,12/22/2012,14:04,2012,12,22,14,4,0.45,GFS,7,9
3197 K,3197,Elder,0,12/23/2012,14:03,2012,12,23,14,3,0.45,GFS,7,10
3198 K,3198,Elder,0,12/24/2012,14:03,2012,12,24,14,3,0.45,GFS,7,11
3199 K,3199,Elder,0,12/25/2012,15:03,2012,12,25,15,3,0.45,GFS,7,13
3200 K,3200,Elder,0,12/26/2012,14:04,2012,12,26,14,4,0.45,GFS,7,14
3201 K,3201,Elder,0,12/27/2012,13:04,2012,12,27,13,4,0.45,GFS,7,15
3202 K,3202,Elder,0,12/28/2012,14:03,2012,12,28,14,3,0.45,GFS,7,16
3203 K,3203,Elder,0,12/29/2012,14:03,2012,12,29,14,3,0.45,GFS,7,17
3204 K,3204,Elder,0,12/30/2012,14:03,2012,12,30,14,3,0.45,GFS,7,18
3205 K,3205,Elder,0,12/31/2012,14:03,2012,12,31,14,3,0.45,GFS,7,19
3206 K,3206,Elder,0,1/1/2013,14:03,2013,1,1,14,3,0.45,GFS,7,20
3207 K,3207,Elder,0,1/2/2013,14:03,2013,1,2,14,3,0.45,GFS,7,21
3208 K,3208,Elder,0,1/3/2013,14:03,2013,1,3,14,3,0.45,GFS,7,22
3209 K,3209,Elder,0,1/4/2013,14:03,2013,1,4,14,3,0.45,GFS,7,23
3210 K,3210,Well 1,1,12/14/2012,14:03,2012,12,14,14,3,0.45,GFS,7,1
3211 K,3211,Well 1,1,12/16/2012,14:04,2012,12,16,14,4,0.45,GFS,7,3
3212 K,3212,Well 1,1,12/17/2012,14:03,2012,12,17,14,3,0.45,GFS,7,4
3213 K,3213,Well 1,1,12/18/2012,14:03,2012,12,18,14,3,0.45,GFS,7,5
3214 K,3214,Well 1,1,12/20/2012,14:04,2012,12,20,14,4,0.45,GFS,7,7
3215 K,3215,Well 1,1,12/23/2012,14:03,2012,12,23,14,3,0.45,GFS,7,10
3216 K,3216,Well 1,1,12/24/2012,14:03,2012,12,24,14,3,0.45,GFS,7,11
3217 K,3217,Well 1,1,12/26/2012,14:04,2012,12,26,14,4,0.45,GFS,7,14
3218 K,3218,Well 1,1,12/27/2012,13:04,2012,12,27,13,4,0.45,GFS,7,15
3219 K,3219,Well 1,1,12/28/2012,14:03,2012,12,28,14,3,0.45,GFS,7,16
3220 K,3220,Well 1,1,12/29/2012,14:03,2012,12,29,14,3,0.45,GFS,7,17
3221 K,3221,Well 10,10,11/16/2012,11:34,2012,11,16,11,34,0.45,GFS,7,1
3222 K,3222,Well 10,10,11/18/2012,11:34,2012,11,18,11,34,0.45,GFS,7,2
3223 K,3223,Well 10,10,11/20/2012,11:35,2012,11,20,11,35,0.45,GFS,7,3
3224 K,3224,Well 10,10,11/22/2012,11:35,2012,11,22,11,35,0.45,GFS,7,4
3225 K,3225,Well 10,10,11/24/2012,11:36,2012,11,24,11,36,0.45,GFS,7,5
3226 K,3226,Well 10,10,11/26/2012,11:36,2012,11,26,11,36,0.45,GFS,7,6
3227 K,3227,Well 10,10,11/28/2012,11:37,2012,11,28,11,37,0.45,GFS,7,7
3227 K,3227,Well 10,10,11/30/2012,11:37,2012,11,30,11,37,0.45,GFS,7,8
3227 K,3227,Well 10,10,12/2/2012,11:38,2012,12,2,11,38,0.45,GFS,7,9
3227 K,3227,Well 10,10,12/4/2012,11:38,2012,12,4,11,38,0.45,GFS,7,10
3231 K,3231,Well 1,1,12/30/2012,14:03,2012,12,30,14,3,0.45,GFS,7,18
3232 K,3232,Well 1,1,1/26/2013,13:10,2013,1,26,13,10,0.45,GFS,7,1
3233 K,3233,Well 1,1,1/28/2013,13:10,2013,1,28,13,10,0.45,GFS,7,2
3234 K,3234,Well 1,1,1/30/2013,13:10,2013,1,30,13,10,0.45,GFS,7,3
3235 K,3235,Well 1,1,2/1/2013,13:10,2013,2,1,13,10,0.45,GFS,7,4
3236 K,3236,Well 1,1,2/3/2013,13:10,2013,2,3,13,10,0.45,GFS,7,5
3237 K,3237,Well 1,1,2/5/2013,13:10,2013,2,5,13,10,0.45,GFS,7,6
3238 K,3238,Well 1,1,2/7/2013,13:10,2013,2,7,13,10,0.45,GFS,7,7
3239 K,3239,Well 1,1,2/9/2013,13:10,2013,2,9,13,10,0.45,GFS,7,8
3240 K,3240,Elder,0,1/26/2013,13:10,2013,1,26,13,10,0.45,GFS,7,1
3241 K,3241,Elder,0,1/28/2013,13:10,2013,1,28,13,10,0.45,GFS,7,2
3242 K,3242,Elder,0,1/30/2013,13:10,2013,1,30,13,10,0.45,GFS,7,3
3243 K,3243,Elder,0,2/1/2013,13:10,2013,2,1,13,10,0.45,GFS,7,4
3244 K,3244,Elder,0,2/3/2013,13:10,2013,2,3,13,10,0.45,GFS,7,5
3245 K,3245,Elder,0,2/5/2013,13:10,2013,2,5,13,10,0.45,GFS,7,6
3246 K,3246,Elder,0,2/7/2013,13:10,2013,2,7,13,10,0.45,GFS,7,7
3247 K,3247,Well 3,3,12/15/2011,,2011,12,15,0,0,0.45,ref,9,
3325 K,3325,Well 14,14,12/14/2012,,2012,12,14,0,0,0.45,ref,9,
3249 K,3249,Well 1,1,3/3/2012,,2012,3,3,0,0,0.45,ref,9,
3250 K,3250,Well 1,1,3/3/2012,,2012,3,3,0,0,0.45,ref,9,
3358 K,3358,Well 14,14,10/19/2012,,2012,10,19,0,0,0.45,ref,9,
3252 K,3252,Elder,0,3/3/2012,,2012,3,3,0,0,0.45,ref,9,
3253 K,3253,Well 3,3,2/4/2012,,2012,2,4,0,0,0.45,ref,9,
1577K,1577,Well 15,15,9/10/2010,,2010,9,10,0,0,0.45,Ref,9,0
3255 K,3255,Well 14,13,3/3/2012,,2012,3,3,0,0,0.45,ref,9,
3256 K,3256,Well 1,1,11/16/2012,,2012,11,16,0,0,0.45,ref,9,
3257 K,3257,Elder,0,12/15/2012,,2012,12,15,0,0,0.45,ref,9,
3258 K,3258,Well 3,3,11/15/2011,,2011,11,15,0,0,0.45,ref,9,
1677K,1677,Well 15,15,10/8/2010,,2010,10,8,0,0,0.45,Ref,9,0
3260 K,3260,Elder,0,3/3/2012,,2012,3,3,0,0,0.45,ref,9,
3261 K,3261,Well 3,3,2/24/2012,,2012,2,24,0,0,0.45,ref,9,
3314 K,3314,Well 15,15,10/8/2010,,2010,10,8,0,0,0.45,ref,9,
3263 K,3263,Well 10,10,12/15/2011,,2011,12,15,0,0,0.45,ref,9,
3264 K,3264,Well 10,10,12/15/2011,,2011,12,15,0,0,0.45,ref,9,
3265 K,3265,Well 1,1,12/15/2011,,2011,12,15,0,0,0.45,ref,9,
3266 K,3266,Well 3,3,2/24/2012,,2012,2,24,0,0,0.45,ref,9,
3267 K,3267,Elder,0,12/15/2011,,2011,12,15,0,0,0.45,ref,9,
3268 K,3268,Elder,0,12/15/2011,,2011,12,15,0,0,0.45,ref,9,
3269 K,3269,Well 6,6,10/6/2011,,2011,10,6,0,0,0.45,ref,9,
3270 K,3270,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3271 K,3271,Well 5,5,4/6/2012,,2012,4,6,0,0,0.45,ref,9,
3316 K,3316,Well 15,15,2/4/2011,,2011,2,4,0,0,0.45,ref,9,
3273 K,3273,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3274 K,3274,Well 3,3,10/6/2011,,2011,10,6,0,0,0.45,ref,9,
3275 K,3275,Well 10,10,4/6/2012,,2012,4,6,0,0,0.45,ref,9,
3276 K,3276,Well 1,1,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3277 K,3277,Well 15,15,2/24/2011,,2011,2,24,0,0,0.45,ref,9,
3278 K,3278,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3279 K,3279,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3280 K,3280,Well 1,1,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3281 K,3281,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3282 K,3282,Well 10,10,3/11/2011,,2011,3,11,0,0,0.45,ref,9,
3283 K,3283,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3284 K,3284,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3285 K,3285,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3248 K,3248,Well 15,15,2/4/2012,,2012,2,4,0,0,0.45,ref,9,
3287 K,3287,Well 6,6,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3288 K,3288,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3289 K,3289,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3290 K,3290,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3305 K,3305,Well 15,15,2/4/2012,,2012,2,4,0,0,0.45,ref,9,
3292 K,3292,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3293 K,3293,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3251 K,3251,Well 15,15,2/24/2012,,2012,2,24,0,0,0.45,ref,9,
3295 K,3295,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3296 K,3296,Well 15,15,2/24/2012,,2012,2,24,0,0,0.45,ref,9,
3297 K,3297,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3298 K,3298,Well 1,1,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3299 K,3299,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3300 K,3300,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3301 K,3301,Well 6,6,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3302 K,3302,SFE,30,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3254 K,3254,Well 15,15,3/3/2012,,2012,3,3,0,0,0.45,ref,9,
3304 K,3304,SFE,30,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3272 K,3272,Well 15,15,4/6/2012,,2012,4,6,0,0,0.45,ref,9,
3306 K,3306,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3307 K,3307,Elder,0,9/10/2010,,2010,9,10,0,0,0.45,ref,9,
3308 K,3308,Well 6,6,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3309 K,3309,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3310 K,3310,Well 10,10,2/4/2011,,2011,2,4,0,0,0.45,ref,9,
3311 K,3311,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3312 K,3312,Well 1,1,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3313 K,3313,Well 1,1,2/4/2011,,2011,2,4,0,0,0.45,ref,9,
3286 K,3286,Well 15,15,4/6/2012,,2012,4,6,0,0,0.45,ref,9,
3315 K,3315,SFE,30,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3291 K,3291,Well 15,15,4/6/2012,,2012,4,6,0,0,0.45,ref,9,
3317 K,3317,Well 1,1,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3318 K,3318,SFE,30,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3319 K,3319,Well 1,1,12/15/2011,,2011,12,15,0,0,0.45,ref,9,
3320 K,3320,Misery Creek,25,6/23/2012,,2012,6,23,0,0,0.45,ref,9,
3321 K,3321,Elder,0,1/16/2013,,2013,1,16,0,0,0.45,ref,9,
3322 K,3322,Well 1,1,1/26/2013,,2013,1,26,0,0,0.45,ref,9,
3323 K,3323,Misery Creek,25,6/23/2012,,2012,6,23,0,0,0.45,ref,9,
3324 K,3324,Misery Creek,25,6/23/2012,,2012,6,23,0,0,0.45,ref,9,
3294 K,3294,Well 15,15,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3326 K,3326,Elder,0,11/16/2012,,2012,11,16,0,0,0.45,ref,9,
3327 K,3327,Well 1,1,11/16/2012,,2012,11,16,0,0,0.45,ref,9,
3328 K,3328,Well 1,1,12/14/2012,,2012,12,14,0,0,0.45,ref,9,
3329 K,3329,Creek+tributary,22,6/23/2012,,2012,6,23,0,0,0.45,ref,9,
3330 K,3330,Well 1,1,6/23/2012,,2012,6,23,0,0,0.45,ref,9,
3331 K,3331,Well 3,3,12/14/2012,,2012,12,14,0,0,0.45,ref,9,
3332 K,3332,Well 3,3,6/22/2012,,2012,6,22,0,0,0.45,ref,9,
3333 K,3333,Elder,0,12/14/2012,,2012,12,14,0,0,0.45,ref,9,
3334 K,3334,Well 10,10,11/16/2012,,2012,11,16,0,0,0.45,ref,9,
3335 K,3335,Elder,0,6/23/2012,,2012,6,23,0,0,0.45,ref,9,
3336 K,3336,Well 10,10,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3337 K,3337,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3338 K,3338,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3339 K,3339,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3340 K,3340,Well 1,1,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3341 K,3341,Well 1,1,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3342 K,3342,Well 1,1,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3343 K,3343,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3344 K,3344,Well 10,10,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3345 K,3345,Elder,0,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3346 K,3346,Elder,0,10/19/2012,,2012,10,19,0,0,0.45,ref,9,
3347 K,3347,Well 10,10,10/19/2012,,2012,10,19,0,0,0.45,ref,9,
3348 K,3348,Elder,0,10/19/2012,,2012,10,19,0,0,0.45,ref,9,
3349 K,3349,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3350 K,3350,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3351 K,3351,Elder,0,5/11/2012,,2012,5,11,0,0,0.45,ref,9,
3352 K,3352,Well 12,12,10/19/2012,,2012,10,19,0,0,0.45,ref,9,
3303 K,3303,Well 15,15,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3354 K,3354,Well 1,1,10/19/2012,,2012,10,19,0,0,0.45,ref,9,
3355 K,3355,Well 1,1,10/19/2012,,2012,10,19,0,0,0.45,ref,9,
3356 K,3356,Well 5,5,10/19/2012,,2012,10,19,0,0,0.45,ref,9,
3357 K,3357,Elder,0,10/19/2012,,2012,10,19,0,0,0.45,ref,9,
3359 K,3359,Well 15,15,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3360 K,3360,Well 15,15,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3353 K,3353,Well 15,15,10/19/2012,,2012,10,19,0,0,0.45,ref,9,
3361 K,3361,Well 15,15,10/19/2012,,2012,10,19,0,0,0.45,ref,9,
3362 K,3362,well13,13,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3363 K,3363,well13,13,9/7/2012,,2012,9,7,0,0,0.45,ref,9,
3364 K,3364,Well 5,5,10/19/2012,,2012,10,19,0,0,0.45,ref,9,
3365 K,3365,Well 1,1,9/8/2012,,2012,9,8,0,0,0.45,ref,9,
3366 K,3366,Well 1,1,2/9/2013,15:05,2013,2,9,15,5,0.45,GFS,7,1
3367 K,3367,Well 1,1,2/11/2013,15:05,2013,2,11,15,5,0.45,GFS,7,2
3368 K,3368,Well 1,1,2/13/2013,15:05,2013,2,13,15,5,0.45,GFS,7,3
3369 K,3369,Well 1,1,2/15/2013,15:05,2013,2,15,15,5,0.45,GFS,7,4
3370 K,3370,Well 1,1,2/17/2013,15:05,2013,2,17,15,5,0.45,GFS,7,5
3371 K,3371,Well 1,1,2/19/2013,15:05,2013,2,19,15,5,0.45,GFS,7,6
3372 K,3372,Well 1,1,2/21/2013,15:05,2013,2,21,15,5,0.45,GFS,7,7
3373 K,3373,Well 1,1,2/23/2013,15:05,2013,2,23,15,5,0.45,GFS,7,8
3374 K,3374,Well 1,1,2/25/2013,15:05,2013,2,25,15,5,0.45,GFS,7,9
3375 K,3375,Well 1,1,3/6/2013,15:20,2013,3,6,15,20,0.45,GFS,7,11
3376 K,3376,Well 1,1,3/8/2013,15:20,2013,3,8,15,20,0.45,GFS,7,13
3377 K,3377,Well 1,1,3/10/2013,15:20,2013,3,10,15,20,0.45,GFS,7,14
3378 K,3378,Well 1,1,3/12/2013,15:20,2013,3,12,15,20,0.45,GFS,7,15
3379 K,3379,Well 1,1,3/14/2013,15:20,2013,3,14,15,20,0.45,GFS,7,16
3380 K,3380,Elder,0,2/9/2013,15:08,2013,2,9,15,8,0.45,GFS,7,1
3381 K,3381,Elder,0,2/11/2013,15:08,2013,2,11,15,8,0.45,GFS,7,2
3382 K,3382,Elder,0,2/13/2013,15:08,2013,2,13,15,8,0.45,GFS,7,3
3383 K,3383,Elder,0,2/15/2013,15:08,2013,2,15,15,8,0.45,GFS,7,4
3384 K,3384,Elder,0,2/17/2013,15:08,2013,2,17,15,8,0.45,GFS,7,5
3385 K,3385,Elder,0,2/19/2013,15:08,2013,2,19,15,8,0.45,GFS,7,6
3386 K,3386,Elder,0,2/21/2013,15:08,2013,2,21,15,8,0.45,GFS,7,7
3387 K,3387,Elder,0,2/23/2013,15:08,2013,2,23,15,8,0.45,GFS,7,8
3388 K,3388,Elder,0,2/25/2013,15:08,2013,2,25,15,8,0.45,GFS,7,9
3389 K,3389,Elder,0,3/6/2013,15:20,2013,3,6,15,20,0.45,GFS,7,11
3390 K,3390,Elder,0,3/8/2013,15:20,2013,3,8,15,20,0.45,GFS,7,13
3391 K,3391,Elder,0,3/10/2013,15:20,2013,3,10,15,20,0.45,GFS,7,14
3392 K,3392,Elder,0,3/12/2013,15:20,2013,3,12,15,20,0.45,GFS,7,15
3393 K,3393,Elder,0,3/14/2013,15:20,2013,3,14,15,20,0.45,GFS,7,16
3394 K,3394,Well 10,10,2/9/2013,14:43,2013,2,9,14,43,0.45,GFS,7,1
3395 K,3395,Well 10,10,2/9/2013,14:43,2013,2,9,14,43,0.45,GFS,7,2
3396 K,3396,Well 10,10,2/9/2013,14:43,2013,2,9,14,43,0.45,GFS,7,3
3397 K,3397,Well 10,10,2/11/2013,14:43,2013,2,11,14,43,0.45,GFS,7,4
3398 K,3398,Well 10,10,2/13/2013,14:43,2013,2,13,14,43,0.45,GFS,7,5
3399 K,3399,Well 10,10,2/15/2013,14:43,2013,2,15,14,43,0.45,GFS,7,6
3400 K,3400,Well 10,10,2/17/2013,14:43,2013,2,17,14,43,0.45,GFS,7,7
3401 K,3401,Well 10,10,2/19/2013,14:43,2013,2,19,14,43,0.45,GFS,7,8
3402 K,3402,Well 10,10,2/21/2013,14:43,2013,2,21,14,43,0.45,GFS,7,9
3403 K,3403,Well 10,10,2/23/2013,14:43,2013,2,23,14,43,0.45,GFS,7,10
3404 K,3404,Well 10,10,2/25/2013,14:43,2013,2,25,14,43,0.45,GFS,7,11
3405 K,3405,Well 10,10,2/27/2013,14:43,2013,2,27,14,43,0.45,GFS,7,13
3406 K,3406,Well 10,10,3/1/2013,14:43,2013,3,1,14,43,0.45,GFS,7,14
3407 K,3407,Well 10,10,3/3/2013,14:43,2013,3,3,14,43,0.45,GFS,7,15
3408 K,3408,Well 10,10,3/5/2013,14:43,2013,3,5,14,43,0.45,GFS,7,16
3409 K,3409,Well 10,10,3/7/2013,14:43,2013,3,7,14,43,0.45,GFS,7,17
3410 K,3410,Well 10,10,3/9/2013,14:43,2013,3,9,14,43,0.45,GFS,7,18
3411 K,3411,Well 10,10,3/11/2013,14:43,2013,3,11,14,43,0.45,GFS,7,19
3412 K,3412,Well 10,10,3/13/2013,14:43,2013,3,13,14,43,0.45,GFS,7,20
3413 K,3413,Well 3,3,12/15/2012 0:00,12:05,2012,12,15,12,5,0.45,GFS,7,1
3414 K,3414,Well 3,3,12/19/2012 0:00,14:10,2012,12,19,14,10,0.45,GFS,7,2
3415 K,3415,Well 3,3,12/21/2012 0:00,14:10,2012,12,21,14,10,0.45,GFS,7,3
3416 K,3416,Well 3,3,12/23/2012 0:00,14:10,2012,12,23,14,10,0.45,GFS,7,4
3417 K,3417,Well 3,3,12/25/2012 0:00,14:10,2012,12,25,14,10,0.45,GFS,7,5
3418 K,3418,Well 3,3,12/27/2012 0:00,14:10,2012,12,27,14,10,0.45,GFS,7,6
3419 K,3419,Well 3,3,12/29/2012 0:00,14:10,2012,12,29,14,10,0.45,GFS,7,7
3420 K,3420,Well 3,3,12/31/2012 0:00,14:10,2012,12,31,14,10,0.45,GFS,7,8
3421 K,3421,Well 3,3,1/2/2013 0:00,14:10,2013,1,2,14,10,0.45,GFS,7,9
3422 K,3422,Well 3,3,1/4/2013 0:00,14:10,2013,1,4,14,10,0.45,GFS,7,10
3423 K,3423,Well 1,1,3/15/2013,12:50,2013,3,15,12,50,0.45,GFS,7,1
3424 K,3424,Well 1,1,3/16/2013,12:50,2013,3,16,12,50,0.45,GFS,7,2
3425 K,3425,Well 1,1,3/17/2013,12:50,2013,3,17,12,50,0.45,GFS,7,3
3426 K,3426,Well 1,1,,,,,,,,,,,24
3428 K,3428,Elder ,0,3/15/2013,12:50,2013,3,15,12,50,0.45,GFS,7,1
